id,topic_id,author,date,content,is_topic,category_id,datetime,cleaned_text,polarity,subjectivity,sentiment,keywords
t370,370,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t371,371,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t372,372,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t373,373,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t374,374,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t375,375,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
t376,376,SoundtrackFan,1 week ago,"Recently found some rare soundtrack CDs - the complete Blade Runner by Vangelis (including unused cues), and the original pressing of Morricone's The Thing. What are your favorite soundtrack releases? Any rare ones you're hunting for?",True,6,1 week ago,recently found some rare soundtrack cds the complete blade runner by vangelis including unused cues and the original pressing of morricone s the thing what are your favorite soundtrack releases any rare ones you re hunting for,0.2625,0.7000000000000001,positive,"rare,soundtrack,recently,found,complete"
t377,377,BoxsetArt,1 week ago,The artwork on the Second Sight Dawn of the Dead 4K set is stunning! Also love Arrow's Gamera collection and Criterion's Bergman Cinema box. What are some of your favorite box set designs? Which labels consistently deliver great artwork?,True,6,1 week ago,the artwork on the second sight dawn of the dead k set is stunning also love arrow s gamera collection and criterion s bergman cinema box what are some of your favorite box set designs which labels consistently deliver great artwork,0.33571428571428574,0.5714285714285714,positive,"artwork,second,sight,dawn,dead"
t378,378,MiniseriesFan,1 week ago,Just found a complete set of the original BBC Edge of Darkness on DVD! Also managed to get the rare Pride and Prejudice (1995) box set. What are some of your favorite TV miniseries releases? Any rare ones you're hunting for?,True,6,1 week ago,just found a complete set of the original bbc edge of darkness on dvd also managed to get the rare pride and prejudice box set what are some of your favorite tv miniseries releases any rare ones you re hunting for,0.315,0.7899999999999999,positive,"rare,found,complete,original,edge"
t379,379,HorrorClassics,1 week ago,"Working on building my classic horror collection. So far I have Universal's Monster Collection, Hammer's Horror sets from Scream Factory, and various Criterion releases. What other releases would you consider essential for a classic horror collection? Any particular versions to seek out or avoid?",True,4,1 week ago,working on building my classic horror collection so far i have universal s monster collection hammer s horror sets from scream factory and various criterion releases what other releases would you consider essential for a classic horror collection any particular versions to seek out or avoid,0.059375,0.35520833333333335,neutral,"horror,collection,classic,releases,working"
